FrozenTrial(number=0, state=TrialState.COMPLETE, values=[0.9510000000000001], datetime_start=datetime.datetime(2024, 3, 17, 13, 34, 35, 914369), datetime_complete=datetime.datetime(2024, 3, 17, 13, 53, 28, 763972), params={'lr': 0.01050068658160595, 'tblr': 0.018298216943603552, 'tbwd': 7.638477421192094e-05, 'tpwd': 9.990252651180576e-05, 'lw': 0.696512110604119, 'layer_num': 64, 'dropout': 0.11296517684105094}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=0, value=None)
FrozenTrial(number=78, state=TrialState.COMPLETE, values=[0.9390000000000001], datetime_start=datetime.datetime(2024, 3, 18, 7, 14, 4, 980564), datetime_complete=datetime.datetime(2024, 3, 18, 7, 16, 25, 251627), params={'lr': 0.0062764445372029305, 'tblr': 0.04400270869647581, 'tbwd': 2.8498768918071606e-05, 'tpwd': 9.179271398924429e-05, 'lw': 0.17830637381546927, 'layer_num': 2, 'dropout': 0.5350172256834804}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=78, value=None)
FrozenTrial(number=79, state=TrialState.COMPLETE, values=[0.9500000000000001], datetime_start=datetime.datetime(2024, 3, 18, 7, 16, 25, 253251), datetime_complete=datetime.datetime(2024, 3, 18, 7, 34, 59, 213671), params={'lr': 0.009739831606440782, 'tblr': 0.031975756348283105, 'tbwd': 3.77102578948092e-05, 'tpwd': 8.235979460994794e-05, 'lw': 0.12312296013918225, 'layer_num': 64, 'dropout': 0.5083071171551569}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=79, value=None)
FrozenTrial(number=80, state=TrialState.COMPLETE, values=[0.9520000000000001], datetime_start=datetime.datetime(2024, 3, 18, 7, 34, 59, 214983), datetime_complete=datetime.datetime(2024, 3, 18, 7, 53, 46, 915525), params={'lr': 0.01189981242619543, 'tblr': 0.03498244284088578, 'tbwd': 2.3845337826369604e-05, 'tpwd': 8.956374811044794e-05, 'lw': 0.07955518062058933, 'layer_num': 64, 'dropout': 0.598800635589783}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=80, value=None)
FrozenTrial(number=81, state=TrialState.COMPLETE, values=[0.9510000000000001], datetime_start=datetime.datetime(2024, 3, 18, 7, 53, 46, 917351), datetime_complete=datetime.datetime(2024, 3, 18, 8, 11, 49, 986586), params={'lr': 0.01193356910519924, 'tblr': 0.0353554914806075, 'tbwd': 2.354916896617189e-05, 'tpwd': 8.659199689539545e-05, 'lw': 0.054400336114544715, 'layer_num': 64, 'dropout': 0.6110293311079423}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=81, value=None)
FrozenTrial(number=82, state=TrialState.COMPLETE, values=[0.9510000000000001], datetime_start=datetime.datetime(2024, 3, 18, 8, 11, 49, 988178), datetime_complete=datetime.datetime(2024, 3, 18, 8, 30, 27, 984929), params={'lr': 0.008242364746216809, 'tblr': 0.04205836548232277, 'tbwd': 2.9807029276905818e-05, 'tpwd': 8.960358377229273e-05, 'lw': 0.07153632991828207, 'layer_num': 64, 'dropout': 0.5183515257892178}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=82, value=None)
FrozenTrial(number=83, state=TrialState.COMPLETE, values=[0.9510000000000001], datetime_start=datetime.datetime(2024, 3, 18, 8, 30, 27, 986582), datetime_complete=datetime.datetime(2024, 3, 18, 8, 49, 10, 924218), params={'lr': 0.012510580194410004, 'tblr': 0.04845463862511073, 'tbwd': 2.6745055748991702e-05, 'tpwd': 9.593866226631133e-05, 'lw': 0.09674674383418391, 'layer_num': 64, 'dropout': 0.5766993345083715}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=83, value=None)
FrozenTrial(number=84, state=TrialState.COMPLETE, values=[0.9500000000000001], datetime_start=datetime.datetime(2024, 3, 18, 8, 49, 10, 926155), datetime_complete=datetime.datetime(2024, 3, 18, 9, 7, 58, 734242), params={'lr': 0.009266091536156262, 'tblr': 0.03489411154975206, 'tbwd': 1.88714596574209e-05, 'tpwd': 8.570941605902117e-05, 'lw': 0.17085724718920853, 'layer_num': 64, 'dropout': 0.47365464522844225}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=84, value=None)
FrozenTrial(number=85, state=TrialState.COMPLETE, values=[0.9510000000000001], datetime_start=datetime.datetime(2024, 3, 18, 9, 7, 58, 736202), datetime_complete=datetime.datetime(2024, 3, 18, 9, 26, 44, 526647), params={'lr': 0.010699137081652673, 'tblr': 0.029655221821239624, 'tbwd': 2.165050746086836e-05, 'tpwd': 8.275281488509345e-05, 'lw': 0.15537133240838968, 'layer_num': 64, 'dropout': 0.5548928786736734}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=85, value=None)
FrozenTrial(number=86, state=TrialState.COMPLETE, values=[0.9510000000000001], datetime_start=datetime.datetime(2024, 3, 18, 9, 26, 44, 528337), datetime_complete=datetime.datetime(2024, 3, 18, 9, 45, 34, 636918), params={'lr': 0.007847263499650228, 'tblr': 0.03835912138283215, 'tbwd': 1.386162277041348e-05, 'tpwd': 9.476436034335675e-05, 'lw': 0.12580982690679837, 'layer_num': 64, 'dropout': 0.5961444575232813}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=86, value=None)
FrozenTrial(number=87, state=TrialState.COMPLETE, values=[0.9510000000000001], datetime_start=datetime.datetime(2024, 3, 18, 9, 45, 34, 638606), datetime_complete=datetime.datetime(2024, 3, 18, 9, 55, 51, 839461), params={'lr': 0.007058197768955257, 'tblr': 0.0244611273575966, 'tbwd': 4.0390773727444905e-05, 'tpwd': 7.542413388673868e-05, 'lw': 0.1886139010337105, 'layer_num': 32, 'dropout': 0.4376251401918563}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=87, value=None)
FrozenTrial(number=88, state=TrialState.COMPLETE, values=[0.9430000000000001], datetime_start=datetime.datetime(2024, 3, 18, 9, 55, 51, 841153), datetime_complete=datetime.datetime(2024, 3, 18, 10, 0, 40, 878364), params={'lr': 0.015485506887628637, 'tblr': 0.027817437191397464, 'tbwd': 3.3816242723205836e-05, 'tpwd': 9.974033853073111e-05, 'lw': 0.20973284452518004, 'layer_num': 16, 'dropout': 0.5234772701787509}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=88, value=None)
FrozenTrial(number=89, state=TrialState.COMPLETE, values=[0.9510000000000001], datetime_start=datetime.datetime(2024, 3, 18, 10, 0, 40, 880513), datetime_complete=datetime.datetime(2024, 3, 18, 10, 19, 13, 391316), params={'lr': 0.014234242559858027, 'tblr': 0.04414601821217931, 'tbwd': 2.325294556044983e-05, 'tpwd': 8.965360980815794e-05, 'lw': 0.2402809996368815, 'layer_num': 64, 'dropout': 0.49520204304595816}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=89, value=None)
FrozenTrial(number=90, state=TrialState.COMPLETE, values=[0.9490000000000001], datetime_start=datetime.datetime(2024, 3, 18, 10, 19, 13, 392975), datetime_complete=datetime.datetime(2024, 3, 18, 10, 38, 10, 750616), params={'lr': 0.0068250709106076205, 'tblr': 0.04959623083051508, 'tbwd': 9.76366664332371e-06, 'tpwd': 9.327107897860952e-05, 'lw': 0.060755969887950956, 'layer_num': 64, 'dropout': 0.46800500227264014}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=90, value=None)
FrozenTrial(number=91, state=TrialState.COMPLETE, values=[0.9510000000000001], datetime_start=datetime.datetime(2024, 3, 18, 10, 38, 10, 752332), datetime_complete=datetime.datetime(2024, 3, 18, 10, 56, 56, 59495), params={'lr': 0.005481770467653673, 'tblr': 0.033640512043590406, 'tbwd': 1.5981342023872977e-05, 'tpwd': 8.466841309717222e-05, 'lw': 0.2488962394640169, 'layer_num': 64, 'dropout': 0.6233772936493092}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=91, value=None)
FrozenTrial(number=92, state=TrialState.COMPLETE, values=[0.9510000000000001], datetime_start=datetime.datetime(2024, 3, 18, 10, 56, 56, 61470), datetime_complete=datetime.datetime(2024, 3, 18, 11, 14, 54, 790593), params={'lr': 0.008466360855542398, 'tblr': 0.03887727388791858, 'tbwd': 9.537022008466098e-05, 'tpwd': 6.800408715864062e-05, 'lw': 0.11172185609810757, 'layer_num': 64, 'dropout': 0.5827687180076049}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=92, value=None)
FrozenTrial(number=93, state=TrialState.COMPLETE, values=[0.9520000000000001], datetime_start=datetime.datetime(2024, 3, 18, 11, 14, 54, 791939), datetime_complete=datetime.datetime(2024, 3, 18, 11, 32, 5, 185529), params={'lr': 0.010683435944085188, 'tblr': 0.02583340348245645, 'tbwd': 2.620587710368527e-05, 'tpwd': 7.899020331419404e-05, 'lw': 0.2049592524175884, 'layer_num': 64, 'dropout': 0.5580350432561629}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=93, value=None)
FrozenTrial(number=94, state=TrialState.COMPLETE, values=[0.9520000000000001], datetime_start=datetime.datetime(2024, 3, 18, 11, 32, 5, 186863), datetime_complete=datetime.datetime(2024, 3, 18, 11, 49, 6, 121033), params={'lr': 0.010853471283810878, 'tblr': 0.03024286642299701, 'tbwd': 2.6765400191027295e-05, 'tpwd': 7.90544905773736e-05, 'lw': 0.20962590346855134, 'layer_num': 64, 'dropout': 0.5566871748315403}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=94, value=None)
FrozenTrial(number=95, state=TrialState.COMPLETE, values=[0.9510000000000001], datetime_start=datetime.datetime(2024, 3, 18, 11, 49, 6, 123022), datetime_complete=datetime.datetime(2024, 3, 18, 12, 7, 56, 837522), params={'lr': 0.010789678261376601, 'tblr': 0.030596823086511307, 'tbwd': 3.0501419493738908e-05, 'tpwd': 7.777611897632897e-05, 'lw': 0.20647415318713683, 'layer_num': 64, 'dropout': 0.5552446070274583}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=95, value=None)
FrozenTrial(number=96, state=TrialState.COMPLETE, values=[0.9520000000000001], datetime_start=datetime.datetime(2024, 3, 18, 12, 7, 56, 839564), datetime_complete=datetime.datetime(2024, 3, 18, 12, 26, 47, 196690), params={'lr': 0.012732310698549616, 'tblr': 0.026477155338134134, 'tbwd': 2.5649440870048562e-05, 'tpwd': 7.438149723599734e-05, 'lw': 0.18011308245374108, 'layer_num': 64, 'dropout': 0.5015554608602886}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=96, value=None)
FrozenTrial(number=97, state=TrialState.COMPLETE, values=[0.9520000000000001], datetime_start=datetime.datetime(2024, 3, 18, 12, 26, 47, 198296), datetime_complete=datetime.datetime(2024, 3, 18, 12, 45, 37, 934195), params={'lr': 0.009537523633655962, 'tblr': 0.037449523490450075, 'tbwd': 2.7711308519466914e-05, 'tpwd': 8.157705060522812e-05, 'lw': 0.22883214667676777, 'layer_num': 64, 'dropout': 0.5691300671400435}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=97, value=None)
FrozenTrial(number=98, state=TrialState.COMPLETE, values=[0.9510000000000001], datetime_start=datetime.datetime(2024, 3, 18, 12, 45, 37, 935922), datetime_complete=datetime.datetime(2024, 3, 18, 13, 4, 29, 838118), params={'lr': 0.006041382524430462, 'tblr': 0.02344913590901141, 'tbwd': 1.925459748271476e-05, 'tpwd': 7.794234337063338e-05, 'lw': 0.16186728918624688, 'layer_num': 64, 'dropout': 0.5397097536640113}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=98, value=None)
FrozenTrial(number=99, state=TrialState.COMPLETE, values=[0.937], datetime_start=datetime.datetime(2024, 3, 18, 13, 4, 29, 839863), datetime_complete=datetime.datetime(2024, 3, 18, 13, 6, 36, 532987), params={'lr': 0.01420428861639178, 'tblr': 0.04219749235482344, 'tbwd': 3.722268974339482e-05, 'tpwd': 7.089411962702546e-05, 'lw': 0.194007498063812, 'layer_num': 2, 'dropout': 0.48740825255675524}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=99, value=None)
