FrozenTrial(number=0, state=TrialState.COMPLETE, values=[0.846], datetime_start=datetime.datetime(2024, 3, 13, 11, 21, 39, 931603), datetime_complete=datetime.datetime(2024, 3, 13, 11, 28, 41, 881075), params={'lr': 0.04875438326371185, 'tblr': 0.02252873489944714, 'tbwd': 8.075830039082902e-06, 'tpwd': 8.883147246389824e-05, 'lw': 0.4464131959009529, 'layer_num': 64, 'dropout': 0.3920222087388485}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=0, value=None)
FrozenTrial(number=77, state=TrialState.COMPLETE, values=[0.807], datetime_start=datetime.datetime(2024, 3, 13, 17, 26, 44, 633846), datetime_complete=datetime.datetime(2024, 3, 13, 17, 28, 14, 168001), params={'lr': 0.017216622222021458, 'tblr': 0.0011906159930346926, 'tbwd': 7.5131956210643e-05, 'tpwd': 8.799596687689428e-05, 'lw': 0.28566389751818594, 'layer_num': 2, 'dropout': 0.7992311003413748}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=77, value=None)
FrozenTrial(number=78, state=TrialState.COMPLETE, values=[0.838], datetime_start=datetime.datetime(2024, 3, 13, 17, 28, 14, 169875), datetime_complete=datetime.datetime(2024, 3, 13, 17, 31, 22, 133549), params={'lr': 0.03376878018688022, 'tblr': 0.0014261132071784327, 'tbwd': 6.251081135454351e-05, 'tpwd': 5.212915817502704e-05, 'lw': 0.31071556642437265, 'layer_num': 16, 'dropout': 0.7507344757030006}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=78, value=None)
FrozenTrial(number=79, state=TrialState.COMPLETE, values=[0.8160000000000001], datetime_start=datetime.datetime(2024, 3, 13, 17, 31, 22, 135441), datetime_complete=datetime.datetime(2024, 3, 13, 17, 35, 1, 674592), params={'lr': 0.04401819976963823, 'tblr': 0.002317086403097845, 'tbwd': 6.667403683149366e-05, 'tpwd': 8.053133772146945e-05, 'lw': 0.6389391016258522, 'layer_num': 32, 'dropout': 0.7814930646133552}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=79, value=None)
FrozenTrial(number=80, state=TrialState.COMPLETE, values=[0.842], datetime_start=datetime.datetime(2024, 3, 13, 17, 35, 1, 676595), datetime_complete=datetime.datetime(2024, 3, 13, 17, 38, 23, 57190), params={'lr': 0.02860188033458542, 'tblr': 0.001995481876256273, 'tbwd': 5.6033341324464945e-05, 'tpwd': 7.20609156438095e-05, 'lw': 0.4968469231054581, 'layer_num': 16, 'dropout': 0.7178662539372872}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=80, value=None)
FrozenTrial(number=81, state=TrialState.COMPLETE, values=[0.851], datetime_start=datetime.datetime(2024, 3, 13, 17, 38, 23, 59101), datetime_complete=datetime.datetime(2024, 3, 13, 17, 42, 15, 396755), params={'lr': 0.016170619694094807, 'tblr': 0.0010094776478971083, 'tbwd': 6.969722665665169e-05, 'tpwd': 9.231625580767658e-05, 'lw': 0.5908471539794684, 'layer_num': 16, 'dropout': 0.6205567250521741}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=81, value=None)
FrozenTrial(number=82, state=TrialState.COMPLETE, values=[0.846], datetime_start=datetime.datetime(2024, 3, 13, 17, 42, 15, 398741), datetime_complete=datetime.datetime(2024, 3, 13, 17, 46, 7, 679584), params={'lr': 0.013920921861495612, 'tblr': 0.0011285965151586299, 'tbwd': 6.040381527620822e-05, 'tpwd': 9.81982916668709e-05, 'lw': 0.6561528751730177, 'layer_num': 16, 'dropout': 0.24199975274387453}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=82, value=None)
FrozenTrial(number=83, state=TrialState.COMPLETE, values=[0.853], datetime_start=datetime.datetime(2024, 3, 13, 17, 46, 7, 681536), datetime_complete=datetime.datetime(2024, 3, 13, 17, 49, 47, 769378), params={'lr': 0.02398555938225245, 'tblr': 0.001286219873456432, 'tbwd': 3.546425243536756e-05, 'tpwd': 8.900258310102733e-05, 'lw': 0.677950224604808, 'layer_num': 16, 'dropout': 0.7603757475092386}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=83, value=None)
FrozenTrial(number=84, state=TrialState.COMPLETE, values=[0.86], datetime_start=datetime.datetime(2024, 3, 13, 17, 49, 47, 771233), datetime_complete=datetime.datetime(2024, 3, 13, 17, 53, 42, 66294), params={'lr': 0.020471945508185582, 'tblr': 0.031410382619815116, 'tbwd': 4.1808001490343605e-05, 'tpwd': 9.588499457748189e-05, 'lw': 0.3733812222008579, 'layer_num': 16, 'dropout': 0.6907779447452116}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=84, value=None)
FrozenTrial(number=85, state=TrialState.COMPLETE, values=[0.862], datetime_start=datetime.datetime(2024, 3, 13, 17, 53, 42, 68288), datetime_complete=datetime.datetime(2024, 3, 13, 17, 57, 2, 851953), params={'lr': 0.020932857154121264, 'tblr': 0.03606575493446404, 'tbwd': 4.0435853679365095e-05, 'tpwd': 9.379489484461937e-05, 'lw': 0.3722378070799593, 'layer_num': 16, 'dropout': 0.6832684399498065}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=85, value=None)
FrozenTrial(number=86, state=TrialState.COMPLETE, values=[0.853], datetime_start=datetime.datetime(2024, 3, 13, 17, 57, 2, 853902), datetime_complete=datetime.datetime(2024, 3, 13, 18, 0, 7, 252549), params={'lr': 0.02001710225634153, 'tblr': 0.040341041938595425, 'tbwd': 4.024212512683856e-05, 'tpwd': 9.477721474745227e-05, 'lw': 0.39934858030997655, 'layer_num': 16, 'dropout': 0.7420584379136739}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=86, value=None)
FrozenTrial(number=87, state=TrialState.COMPLETE, values=[0.855], datetime_start=datetime.datetime(2024, 3, 13, 18, 0, 7, 254436), datetime_complete=datetime.datetime(2024, 3, 13, 18, 3, 11, 651132), params={'lr': 0.021575775523269575, 'tblr': 0.026408767869692363, 'tbwd': 3.595758578824008e-05, 'tpwd': 9.23925920369473e-05, 'lw': 0.3669468654099559, 'layer_num': 16, 'dropout': 0.6809314259888977}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=87, value=None)
FrozenTrial(number=88, state=TrialState.COMPLETE, values=[0.858], datetime_start=datetime.datetime(2024, 3, 13, 18, 3, 11, 653125), datetime_complete=datetime.datetime(2024, 3, 13, 18, 6, 49, 909753), params={'lr': 0.021208713633665083, 'tblr': 0.02636832181925478, 'tbwd': 2.7382977398711103e-05, 'tpwd': 9.141161284115077e-05, 'lw': 0.3808435977521063, 'layer_num': 16, 'dropout': 0.6830544641707278}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=88, value=None)
FrozenTrial(number=89, state=TrialState.COMPLETE, values=[0.847], datetime_start=datetime.datetime(2024, 3, 13, 18, 6, 49, 911725), datetime_complete=datetime.datetime(2024, 3, 13, 18, 10, 23, 358219), params={'lr': 0.018341152310419967, 'tblr': 0.030651757070525202, 'tbwd': 2.6544371288225793e-05, 'tpwd': 9.719294610625129e-05, 'lw': 0.4082152877082798, 'layer_num': 16, 'dropout': 0.7059513928083607}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=89, value=None)
FrozenTrial(number=90, state=TrialState.COMPLETE, values=[0.851], datetime_start=datetime.datetime(2024, 3, 13, 18, 10, 23, 360231), datetime_complete=datetime.datetime(2024, 3, 13, 18, 13, 56, 462779), params={'lr': 0.027920509858814585, 'tblr': 0.04058690216962289, 'tbwd': 2.251707502590961e-05, 'tpwd': 9.461065633432985e-05, 'lw': 0.4523908455284135, 'layer_num': 16, 'dropout': 0.7228747203954067}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=90, value=None)
FrozenTrial(number=91, state=TrialState.COMPLETE, values=[0.852], datetime_start=datetime.datetime(2024, 3, 13, 18, 13, 56, 464787), datetime_complete=datetime.datetime(2024, 3, 13, 18, 17, 20, 155157), params={'lr': 0.021775172897819755, 'tblr': 0.025774135864058807, 'tbwd': 3.20551630945481e-05, 'tpwd': 9.248022254160691e-05, 'lw': 0.3741505355667836, 'layer_num': 16, 'dropout': 0.6740167785711043}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=91, value=None)
FrozenTrial(number=92, state=TrialState.COMPLETE, values=[0.852], datetime_start=datetime.datetime(2024, 3, 13, 18, 17, 20, 157112), datetime_complete=datetime.datetime(2024, 3, 13, 18, 20, 46, 774312), params={'lr': 0.02523734329368072, 'tblr': 0.017141159341727726, 'tbwd': 3.60246090369717e-05, 'tpwd': 9.00259088695841e-05, 'lw': 0.3145079343333863, 'layer_num': 16, 'dropout': 0.6905790378452012}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=92, value=None)
FrozenTrial(number=93, state=TrialState.COMPLETE, values=[0.859], datetime_start=datetime.datetime(2024, 3, 13, 18, 20, 46, 776292), datetime_complete=datetime.datetime(2024, 3, 13, 18, 24, 9, 981362), params={'lr': 0.021173926707928687, 'tblr': 0.03338330573316509, 'tbwd': 2.0766686198619828e-05, 'tpwd': 8.759230561887557e-05, 'lw': 0.37169082840198453, 'layer_num': 16, 'dropout': 0.634534059871321}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=93, value=None)
FrozenTrial(number=94, state=TrialState.COMPLETE, values=[0.859], datetime_start=datetime.datetime(2024, 3, 13, 18, 24, 9, 983368), datetime_complete=datetime.datetime(2024, 3, 13, 18, 27, 31, 286259), params={'lr': 0.015328261736915478, 'tblr': 0.03192773092829534, 'tbwd': 2.0294238757565973e-05, 'tpwd': 8.441850310460618e-05, 'lw': 0.3462967082457825, 'layer_num': 16, 'dropout': 0.6392280857306717}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=94, value=None)
FrozenTrial(number=95, state=TrialState.COMPLETE, values=[0.85], datetime_start=datetime.datetime(2024, 3, 13, 18, 27, 31, 288277), datetime_complete=datetime.datetime(2024, 3, 13, 18, 31, 3, 773726), params={'lr': 0.015224064777238143, 'tblr': 0.0339071164597762, 'tbwd': 1.157777074665664e-05, 'tpwd': 8.36986878890224e-05, 'lw': 0.35131170584025906, 'layer_num': 16, 'dropout': 0.6087825166596887}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=95, value=None)
FrozenTrial(number=96, state=TrialState.COMPLETE, values=[0.849], datetime_start=datetime.datetime(2024, 3, 13, 18, 31, 3, 775727), datetime_complete=datetime.datetime(2024, 3, 13, 18, 34, 19, 817812), params={'lr': 0.019478429874498673, 'tblr': 0.048728427923823835, 'tbwd': 7.763551561397527e-06, 'tpwd': 8.712143728846284e-05, 'lw': 0.3284259100356133, 'layer_num': 16, 'dropout': 0.6270980829554128}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=96, value=None)
FrozenTrial(number=97, state=TrialState.COMPLETE, values=[0.848], datetime_start=datetime.datetime(2024, 3, 13, 18, 34, 19, 819838), datetime_complete=datetime.datetime(2024, 3, 13, 18, 37, 38, 7243), params={'lr': 0.016806647213239212, 'tblr': 0.022018876337452892, 'tbwd': 2.0912377659881912e-05, 'tpwd': 9.637274741085835e-05, 'lw': 0.4105224642985631, 'layer_num': 16, 'dropout': 0.6567872584647328}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=97, value=None)
FrozenTrial(number=98, state=TrialState.COMPLETE, values=[0.85], datetime_start=datetime.datetime(2024, 3, 13, 18, 37, 38, 9177), datetime_complete=datetime.datetime(2024, 3, 13, 18, 48, 58, 717629), params={'lr': 0.017924454704068827, 'tblr': 0.03407963347947436, 'tbwd': 1.938989444824173e-05, 'tpwd': 8.049139133798033e-05, 'lw': 0.35972724601397865, 'layer_num': 64, 'dropout': 0.6359446744689686}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=98, value=None)
FrozenTrial(number=99, state=TrialState.COMPLETE, values=[0.847], datetime_start=datetime.datetime(2024, 3, 13, 18, 48, 58, 719773), datetime_complete=datetime.datetime(2024, 3, 13, 18, 51, 45, 574193), params={'lr': 0.020535776255207226, 'tblr': 0.03931794169130956, 'tbwd': 2.7048166521297625e-05, 'tpwd': 2.1872917662329168e-05, 'lw': 0.32541113375080116, 'layer_num': 16, 'dropout': 0.5988627419204956}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=99, value=None)
